N1.AVG_Signal	N2.AVG_Signal	CQ1.AVG_Signal	CQ2.AVG_Signal	0.1%1.AVG_Signal	0.1%2.AVG_Signal
95.53903	94.18053	106.2151	105.0536	99.14201	95.23598
19649.47	20858.15	27141.76	26905.72	22040.2	22253.94
185.0198	194.4834	169.4955	179.4451	166.9867	174.4714
112.6203	112.41	97.95221	111.3961	102.1203	111.3467
144.8376	137.5614	170.6255	159.4665	135.3292	140.1141
122.1664	126.0544	132.9459	123.5594	123.8295	111.8154
733.5289	690.8865	752.082	775.79	459.6344	491.8119
170.7032	181.4794	143.2461	151.355	152.707	142.8603
936.764	817.9293	255.7074	266.4605	328.9659	347.5919
169.5263	150.2193	143.5099	131.6272	144.4559	127.2684
365.2612	388.5674	263.1667	262.8466	214.5106	203.6153
203.1802	185.3509	181.4097	189.1109	173.6893	176.176
197.503	185.6823	172.3633	182.0576	183.3535	193.0446
239.9915	205.1425	191.496	186.6322	178.2364	174.1324
142.5563	156.9932	155.0565	155.9959	163.2751	145.2156
182.4345	197.6293	181.7535	173.8182	171.943	166.244
157.8976	172.1792	155.019	157.3308	167.1789	141.9102
135.926	124.1977	169.4581	140.0797	138.7024	155.3349
161.2482	138.7989	128.1996	139.3661	110.4629	129.0812
227.7167	229.0338	214.3307	201.6461	204.1251	195.599
134.1954	134.576	141.4464	156.8363	123.4826	129.2787
149.5464	157.818	131.5513	160.8882	134.925	139.2648
148.7096	168.2104	162.9579	152.9747	150.4399	158.0276
184.7886	181.9246	175.7485	162.9733	163.328	159.6885
7229.988	7461.914	3468.367	5189.333	3769.074	3809.708
25140.2	25013.94	52196.54	45966.68	45673.78	44296.93
130.7273	134.8041	129.6656	133.4842	129.6658	127.1022
274.1144	279.7027	122.8084	118.3395	149.0288	144.1099
221.8304	192.5559	204.7692	185.9329	185.7783	169.335
1910.777	1850.806	2288.458	2158.161	1113.213	1051.634
108.1707	110.2081	109.8052	106.8726	168.5318	160.4585
6912.947	7295.482	7475.2	8051.866	9049.947	9459.547
166.5312	177.115	130.6746	135.974	154.7162	179.1386
159.9213	166.6478	158.993	168.778	153.3398	147.7602
151.3188	127.185	143.4604	133.2845	132.5219	129.8471
143.2034	153.7124	149.6675	129.5915	128.0223	122.0324
353.7122	376.688	622.8746	422.6453	301.2458	303.2777
1546.22	1649.949	3474.513	2945.74	2296.619	2135.494
207.205	215.6544	216.3636	200.7912	197.2991	181.2106
166.292	160.0092	164.7958	168.6281	157.0482	150.1286
139.4515	139.5195	145.7607	132.012	126.9516	134.4308
808.358	730.3342	121.2095	116.699	161.7052	187.3688
2070.873	2053.078	2217.983	1867.443	1714.195	1753.391
240.166	251.7356	199.1799	203.3434	205.0677	220.7988
158.7251	179.3253	167.1908	152.0339	166.6562	159.8093
1351.624	1406.255	954.6948	788.4444	940.1811	874.3411
159.5616	154.109	138.0076	147.9433	140.7694	155.7414
151.622	128.5894	154.2143	143.3277	128.1308	138.721
169.817	173.1742	155.1317	155.5308	167.0246	138.8152
201.2481	193.6553	152.7791	160.2767	161.113	163.7366
167.3406	187.3159	181.3774	180.8112	158.0588	158.9473
4494.74	4183.258	4373.739	4501.319	3079.536	3058.832
147.9997	145.3029	150.4819	135.6028	126.5	145.728
381.8252	381.9109	338.3587	308.8186	290.3275	286.9415
193.6051	192.2255	176.899	202.7265	176.891	176.4509
134.353	153.4109	124.0695	134.0435	116.6042	119.4531
125.8622	131.8228	141.713	144.375	145.8486	126.6717
122.8775	99.92621	108.4404	111.0734	103.1786	98.73769
3357.715	3717.981	1924.12	1908.574	3099.354	3295.114
116.5899	131.9509	127.6013	127.1555	157.7215	135.1239
207.8	228.3226	335.9306	328.2766	173.5361	189.969
168.2536	143.7779	159.7677	132.0734	135.9709	140.9393
10454.58	9768.339	6954.777	7054.831	6797.968	6917.25
214.8502	240.8366	316.4211	272.787	194.1585	200.9722
255.7496	255.312	147.6469	140.7057	178.2082	177.853
164.1011	165.2193	163.2736	152.2829	135.8425	145.8977
585.6959	589.3034	643.0409	718.5593	683.87	728.0188
916.3569	811.1725	740.8209	839.3594	521.8292	546.2538
484.96	441.1741	1896.633	2761.573	295.869	304.8466
212.9749	159.3779	151.8347	136.1967	164.0258	157.5803
176.2958	172.3759	171.3023	170.9977	149.6936	163.8264
712.3147	716.3403	1223.879	1075.916	684.6733	697.8705
341.9574	321.9152	261.8341	268.4757	219.7434	239.065
171.6996	183.426	181.9166	170.8368	152.8135	161.5474
777.708	807.3506	362.4309	273.115	515.4269	605.5881
141.7287	146.3215	133.2836	146.804	137.3618	144.2591
3962.425	3790.793	1073.734	1565.954	1494.018	1459.458
190.817	180.2037	188.724	172.424	182.6935	148.5704
712.1569	667.7188	443.6868	496.5374	586.2003	629.651
147.3188	155.1203	153.5192	155.0729	122.0434	120.9176
4084.562	4446.765	3262.869	3492.608	3832.867	3787.6
496.6589	567.0846	203.6985	260.379	338.0441	341.5981
1722.649	1524.219	673.2475	892.1511	790.5392	943.2982
3896.512	4355.767	3102.794	2824.325	1939.978	2166.695
3700.353	3949.292	2408.847	2819.167	3856.794	3699.093
143.6184	145.2573	137.2476	154.0951	141.4063	139.7897
168.5116	170.0088	160.1385	166.4817	152.3271	182.0095
160.9706	182.3277	159.3677	163.5813	181.6823	157.7778
135.4324	136.2882	130.638	125.8981	140.9343	125.9221
114.9623	121.1898	124.4957	128.5078	102.4344	120.6923
178.4293	188.7921	249.7606	193.08	204.9421	208.0601
128.4388	110.6145	126.811	103.2087	123.684	122.8106
83.12474	87.62236	81.17814	79.79718	83.84325	70.27369
164.0334	201.518	185.8137	165.8368	173.3466	161.2803
167.9373	168.7905	148.4268	172.1315	145.3536	159.5854
137.1305	132.8904	113.6954	127.2362	111.8367	121.2411
148.3219	159.9178	161.3663	138.0759	153.1063	142.6485
126.7931	145.0071	121.0962	121.6946	136.0464	117.7405
120.1475	119.0652	107.5866	110.8682	116.3712	110.0242
173.6602	181.4717	179.6216	168.045	167.7292	157.0493
139.106	135.0994	128.8584	133.4082	134.5971	117.2905
1938.919	1687.824	2240.799	2242.263	1014.212	1071.102
3226.037	3578.904	1050.71	1418.897	1883.935	1900.941
1418.742	1391.979	2093.38	1906.506	1474.856	1601.978
173.9451	152.8654	151.7706	155.4291	140.7405	141.0299
50346.77	46929.36	37759.68	43056	33477.23	31501.23
152.7462	145.6838	138.9745	145.0112	146.3288	165.8947
183.7733	185.1201	163.9931	190.8538	156.531	163.7569
140.9373	142.7947	154.4872	149.3631	135.2032	147.4642
144.6034	181.2624	148.1552	149.3654	161.6925	154.4404
133.497	151.4567	127.6725	139.9922	122.5516	131.9727
192.5849	196.569	200.8717	206.1285	193.1869	191.0782
206.9626	193.0601	197.949	206.2787	209.7799	190.7478
151.7018	145.4999	146.7494	134.5262	140.187	135.6451
145.4556	146.0789	138.2184	141.7471	146.2995	140.5164
202.027	222.9545	260.334	273.4896	181.8256	156.2081
101.6684	97.60414	84.36079	91.23235	92.67459	94.60403
172.6924	174.4415	165.4956	174.1267	153.3463	169.2221
246.0055	239.0086	221.1156	209.4695	248.0776	243.1038
140.0874	135.325	132.9407	127.2983	122.4413	131.5526
2519.257	2709.177	1825.9	1908.472	2636.671	2760.401
139.8735	146.5943	125.2523	133.8887	141.9535	135.6257
144.7968	169.7724	150.6742	166.2269	165.2533	130.7623
168.3144	164.8977	170.423	183.3353	159.4395	168.939
215.5091	188.7715	182.6705	178.982	172.8968	194.6923
147.602	138.9608	157.1708	132.1613	131.4738	151.3625
369.6838	368.6264	422.7918	337.6745	310.0696	247.3762
258.5052	260.1495	201.8456	221.9478	262.0457	256.9735
1544.917	1785.895	2535.675	2113.145	1142.85	1281.028
128.8965	128.629	135.0717	139.4397	120.0096	122.6476
160.136	167.4279	158.3104	154.2725	143.9583	145.2502
137.6429	144.7188	141.7195	140.3255	124.0529	127.8899
11306.45	10438.58	9719.082	9259.337	9550.745	9951.617
152.8743	136.9458	139.4151	146.0659	131.2161	143.5219
155.7725	126.4911	138.1262	125.2416	121.9562	130.1813
1721.431	1908.013	395.1056	429.7253	663.7664	694.0428
461.748	493.9117	423.5326	378.8336	591.2858	510.7935
149.7139	133.8408	150.4255	148.7417	138.171	125.4328
266.4971	272.5202	411.076	415.6068	217.7552	217.1254
218.3686	223.5565	169.1266	163.1537	187.541	187.8778
1871.047	1838.726	1139.701	1094.123	1002.686	1114.358
164.3905	158.8873	185.1704	159.1656	138.4158	150.8565
155.2367	145.3445	216.2989	183.4827	399.4484	388.5715
165.6288	149.8132	161.7472	163.6203	158.231	144.6735
2145.976	2208.488	1810.123	2068.566	2526.004	2688.855
138.8647	146.1791	139.1037	136.0146	127.2106	134.7969
1787.39	1770.365	3302.188	3331.389	2114.042	2012.036
160.192	158.5796	162.1748	150.6588	131.4388	147.3715
2190.285	2147.298	1546.457	1789.594	1387.268	1382.24
475.4734	442.3778	567.676	503.0954	387.8824	413.346
132.1003	128.8334	133.1639	135.5598	129.554	125.3011
98.67084	109.2722	86.87481	106.8983	106.9108	105.3844
234.0385	219.9894	204.7405	198.3698	205.2111	181.4964
210.7461	215.118	172.242	191.7015	187.7159	179.7584
162.7213	176.4997	162.1815	186.0508	155.3531	171.3862
161.1013	164.9435	181.1177	162.9975	163.7396	166.7882
2610.251	2525.721	6194.773	8180.428	3336.92	3172.408
148.9438	145.6956	128.9434	122.5476	119.1368	125.7017
6627.16	6842.933	5680.916	5824.83	6139.543	6297.771
175.1075	177.2955	167.0793	161.9458	153.1034	136.4701
103.5244	105.2066	141.1734	115.2551	149.1931	149.2811
211.7447	212.4124	143.9813	144.8893	139.4359	142.0116
2249.884	2123.415	1496.257	1590.259	1048.004	1021.614
748.6788	689.4703	433.6081	375.5125	472.1994	570.7665
2773.481	2682.158	2533.178	2328.617	2636.54	2263.972
805.1947	850.6378	653.4534	738.8581	664.5392	616.1357
113.68	117.1224	107.3655	119.6561	102.4262	112.0115
7086.306	7662.946	8834.884	10747.76	8375.972	8490.547
1049.364	942.4812	592.5585	523.2601	939.8859	992.8736
166.1324	160.3107	165.8841	144.3343	159.8745	162.5907
2686.6	2633.491	8320.639	8651.797	2615.336	2593.524
129.5508	131.546	118.7002	130.6707	125.9663	112.8789
169.2745	158.8165	158.1902	148.5115	123.5935	145.1282
1149.92	985.5637	452.61	459.6206	857.6357	868.5468
152.5994	159.1435	160.7138	153.6463	146.9468	158.5172
255.963	239.5537	167.8246	156.0165	148.5843	156.7207
114.958	111.5428	100.9945	114.9451	106.942	96.78342
154.5268	150.8014	148.4043	137.026	139.9628	133.6936
189.0417	188.48	191.0809	190.0631	176.2123	178.2325
271.8351	254.286	265.6217	262.5056	258.3817	249.4192
597.2227	654.9227	355.3433	299.4803	546.9466	509.1126
2929.727	2752.815	1099.341	1640.284	1715.973	1799.089
201.2271	201.4347	159.4576	153.8869	139.5128	147.0022
157.2237	165.2044	143.6281	156.6707	155.1024	129.6443
218.3704	189.4226	152.2871	142.1433	367.374	378.4571
110.8525	115.112	91.7253	95.12193	83.22725	107.9638
2565.123	2649.815	1228.588	1739.42	1533.889	1403.215
1508.051	1409.729	464.8402	454.0755	859.1032	755.8495
485.3195	428.6936	608.1735	515.6329	386.5875	402.2677
169.4601	164.1579	166.4942	173.0442	150.5174	167.9986
3792.18	3625.278	4600.301	4839.951	2975.684	3215.708
681.679	643.9831	762.451	700.3383	517.7299	465.0504
139.6213	143.6477	130.0671	154.8798	127.4708	133.6672
128.7421	157.8694	144.5613	128.5948	122.9532	134.6523
133.8354	142.7884	131.1756	118.8848	120.0254	132.1921
167.4363	164.2	178.1797	146.4207	177.7969	181.6308
150.7645	159.5223	146.8998	156.8213	164.8726	141.0241
2100.73	2140.432	2349.97	2700.296	1498.634	1499.239
176.542	170.3326	168.7924	157.4351	140.2147	139.4218
118.3425	110.4421	105.8503	102.8777	103.8737	106.2116
1941.005	1859.654	1133.442	950.8633	620.7033	635.1158
1401.209	1392.867	800.623	565.1095	1041.927	1118.984
152.9397	152.7565	142.174	156.8151	126.2557	139.5169
317.9905	314.4561	276.9577	285.7996	372.8143	396.0285
2768.507	2658.428	1548.09	1057.219	1229.398	1219.686
582.5873	544.4188	286.7157	253.5013	324.5663	309.0064
844.8298	806.0147	710.4832	724.0695	517.6886	536.9282
266.6496	278.2818	263.9584	218.9222	221.4499	233.7668
4571.079	4793.983	4115.107	3561.465	3323.409	3237.495
4695.771	4657.316	2086.359	2175.827	2836.188	2968.662
331.7071	344.5003	146.2544	178.7188	217.8847	232.7822
135.7301	144.2946	161.6898	171.6411	137.0858	146.3665
149.8933	142.117	145.3601	147.1961	130.2567	150.6129
1347.274	1334.444	2096.707	2119.559	2955.815	2857.913
173.7098	161.9742	159.7755	166.8119	147.8461	149.849
2857.744	2962.165	1891.489	1519.754	1413.84	1512.169
149.9739	157.0379	163.6949	145.9636	150.6785	157.4533
225.6148	210.5437	259.0331	247.8907	227.469	241.8628
355.5832	353.8216	300.4088	309.0983	272.3726	273.4463
95.41397	103.0981	102.8199	102.3183	96.45329	106.3933
145.6927	139.4064	138.5289	149.6695	139.1029	174.5186
171.6161	161.8768	203.6697	217.3973	160.8461	164.8286
173.0516	161.3358	173.9628	185.0524	159.2874	154.8558
873.3818	932.4578	873.5236	807.0721	718.57	737.2872
1572.836	1432.935	810.0162	733.1066	956.0086	1001.129
126.1918	152.1754	136.6148	147.213	140.775	136.65
265.1978	236.9908	175.5502	171.0232	176.3085	188.0647
146.088	149.7337	141.2438	127.4265	150.0983	137.0192
202.3748	218.3517	200.453	184.7017	199.04	191.4517
1133.341	1181.288	1010.409	733.087	1126.453	1074.695
170.0836	146.3795	166.2341	152.6938	159.4201	159.6866
334.181	325.3878	203.1887	204.9431	267.6777	296.2054
161.8157	177.8121	153.0094	166.255	155.33	163.7215
172.5784	170.3715	164.4143	186.4645	134.7355	115.8676
158.0301	162.8978	179.115	151.6045	164.0486	168.2757
837.3411	802.0848	7867.124	7680.633	10552.09	11571.15
138.4751	130.433	131.1174	132.3964	117.1675	118.0443
5785.199	5135.076	5053.905	5283.882	4586.031	4630.64
161.2395	155.1546	145.3439	155.8098	148.1494	151.7855
171.5216	179.2671	163.4263	177.3625	167.2092	173.4264
129.3668	125.4383	145.2406	137.6646	114.057	121.677
155.9399	170.3757	146.9587	176.6417	153.0625	144.5302
119.1415	134.6875	121.8527	108.6583	108.8126	117.6486
2808.331	2450.532	290.0899	310.4299	1222.568	1360.237
171.8456	158.4137	148.273	161.6248	144.7358	153.1174
141.4194	149.3733	148.8582	143.9942	134.241	124.5924
13075.5	12460.23	8221	7562.036	8184.183	8058.379
146.6642	127.5811	149.4506	144.3065	128.899	127.6712
191.2567	175.0893	201.194	194.8575	202.65	173.5291
256.9883	247.2506	178.4759	184.5315	210.8032	202.1489
2071.417	1826.443	1409.133	1354.882	1518.365	1489.38
106.3342	120.7198	112.8376	93.66531	101.5078	111.9747
400.1468	410.6729	227.1368	251.7368	244.5261	243.2228
156.6711	152.0091	159.2766	161.7268	148.6748	143.2887
1443.113	1409.154	547.4668	434.5513	904.2455	859.6254
141.8429	144.206	144.3907	136.0315	131.8251	133.3201
195.8927	193.1778	187.0133	152.5773	165.2343	149.7737
87.79286	102.0515	97.88686	99.37471	96.07557	97.24341
11215.43	11331.36	12798.71	12298.25	13253.45	11999.79
1376.197	1393.851	1146.179	821.5881	1071.192	1157.858
735.4545	633.2727	459.1966	453.4232	550.808	586.0219
308.9052	299.2686	222.7963	233.5043	302.653	307.4171
150.232	138.8633	142.4258	128.9472	126.0794	140.9602
141.9579	124.3788	129.5356	121.4035	116.7399	135.716
3348.383	3265.799	1656.965	1971.977	2064.561	2187.885
120.5824	123.3389	118.0903	120.3894	104.8945	118.2522
198.544	204.0423	182.9168	197.6875	161.7889	179.5154
132.4514	175.5632	151.4504	146.5215	135.6464	122.4365
166.4288	157.4435	179.9627	167.3987	154.3602	173.3444
3760.119	3348.1	2928.252	3280.141	4097.355	4175.675
122.815	125.0007	114.218	110.0675	115.9154	112.4383
598.2485	612.735	358.9893	381.5204	618.5014	672.5328
713.4836	657.1493	612.9765	628.2466	471.1661	529.5889
2792.678	3027.871	1277.278	1532.859	1643.661	1439.214
60940.04	56474.65	38715.78	38582.74	57375.71	57801.98
57875.84	60650.59	60542.31	60651.71	58662.11	53391.39
159.9251	164.7768	161.1761	168.9592	148.5282	151.1214
359.9104	355.8596	362.6538	345.2429	331.627	334.4168
118.9951	125.4473	115.5949	117.6411	96.96113	102.4445
110.8332	108.1139	113.3755	111.5969	96.40596	122.1952
124.7616	112.915	121.5805	122.3243	118.6876	98.95654
141.1107	138.1151	145.9283	152.7555	144.2344	140.388
870.5748	794.4395	1094.58	1755.505	886.725	917.7358
1302.672	1425.297	270.4457	345.2715	792.8097	779.168
214.6884	215.6028	204.4093	205.0578	195.1351	207.2932
142.6054	129.2887	133.933	134.3126	125.8677	122.8038
168.6785	152.6444	185.8882	170.1116	163.347	168.7672
461.1172	506.3428	655.4788	617.486	434.0864	447.5286
342.4	344.2432	287.2983	294.697	247.1847	275.0947
3531.409	3481.806	10205.93	16894.6	2786.168	2541.535
92.35406	83.68504	94.70485	88.46249	80.57163	72.9371
124.0985	118.2051	108.7893	122.3287	104.1765	99.92874
214.3612	201.1641	165.7725	163.1698	172.6443	165.3845
189.8684	191.0091	169.8248	185.4917	171.1483	199.771
140.5524	134.8979	176.0582	146.1599	133.0522	128.2195
172.4975	155.8907	167.2635	175.1375	155.0733	144.0949
157.3596	149.0883	140.372	126.0423	129.8333	133.1896
157.888	149.6743	157.5291	176.1938	153.5748	154.7638
657.1465	723.6422	530.8815	469.8231	510.1859	476.3962
137.3338	126.3005	136.4934	129.7012	127.3459	114.9343
101.3221	97.547	91.03415	97.53764	87.48381	98.07391
130.7382	133.6776	125.7567	121.7019	130.6897	120.3715
181.8754	191.2839	186.412	173.1268	178.8847	189.9743
793.0088	746.0508	600.6404	691.2517	545.7933	599.0145
148.916	157.2965	156.1501	163.9969	142.7628	147.4986
117.4843	111.669	107.3114	101.0452	86.68504	92.94985
110.1556	104.802	109.9302	115.3907	107.0449	89.57691
155.5544	144.007	160.3803	159.0697	128.3777	148.278
2903.071	2965	2665.601	2715.373	2183.386	2538.345
206.2468	182.9217	182.877	189.8739	171.6085	179.268
136.8484	153.4233	197.5945	178.5709	120.6219	128.0537
151.797	142.4066	143.2879	155.6724	140.6562	151.835
168.2797	186.0627	330.5789	353.8278	218.8696	210.9293
140.2703	135.2337	131.9562	135.3075	123.5454	123.1517
131.0902	149.6203	134.1433	148.069	126.8972	117.7845
142.6561	140.5655	134.179	147.9479	127.7337	135.8423
152.9047	151.8824	138.296	164.9189	142.0704	117.5868
177.2868	163.5852	174.3411	140.3779	149.2713	147.564
1106.515	1070.287	523.3234	481.3989	305.0927	305.9432
106.3197	110.4304	114.2336	104.7576	107.6849	103.9015
185.9087	182.9803	174.9898	186.5295	200.7874	180.1611
337.5373	300.5753	225.673	191.8277	198.6269	202.6682
166.5009	161.3519	142.9848	162.8652	149.8918	163.2879
131.9118	156.6877	167.821	143.8415	142.8336	133.5118
145.3646	163.3596	160.5666	167.441	133.1253	135.486
9536.202	9774.607	2349.901	2265.752	6752.016	6731.291
136.8973	139.7609	134.6286	142.2195	140.2958	123.4038
111.5745	104.7335	103.4955	92.21459	100.0585	82.68453
141.5059	138.0641	134.0287	149.6866	135.673	110.7574
159.5965	165.6049	155.6727	141.5467	162.545	160.0608
275.3373	238.3204	281.6906	241.1066	197.961	222.8876
810.4212	769.5482	681.8113	629.5953	532.5245	582.2523
177.4965	178.4039	194.5184	175.4104	182.3897	171.6803
139.0176	157.2251	166.0344	151.103	136.8268	137.6454
166.3717	190.6382	152.5236	183.0238	170.7841	140.586
183.2423	189.0401	193.7888	187.5438	161.2051	197.362
1189.224	1028.478	683.479	689.8207	1038.003	1125.026
197.8332	174.9671	184.8404	171.4372	175.3696	172.9958
317.1989	317.849	224.2051	307.3159	503.7522	470.0238
2629.198	2345.177	5947.14	4506.646	3279.334	3583.151
278.968	271.8991	166.6469	162.399	219.4485	254.7557
159.1047	171.9946	164.7328	172.0488	136.2281	159.331
1364.138	1398.359	321.1376	318.9381	1106.377	1108.509
136.0902	148.48	125.86	147.3969	116.1905	116.0419
137.0407	130.175	142.4891	139.3621	128.4891	128.7943
1263.095	1009.402	259.3956	344.2868	563.0854	541.4353
144.3118	174.6399	168.2361	166.0389	150.5668	155.9947
663.756	636.0329	559.6302	571.9598	468.6025	580.6439
5128.346	5143.504	4114.415	3830.223	2607.358	2678.876
109.4227	117.2311	106.5981	105.3659	101.3171	95.94576
183.3602	176.8089	159.3756	164.8761	163.3599	164.7099
318.5128	308.3941	184.7414	202.2276	237.0588	233.0231
150.2841	126.4301	145.1868	158.4602	132.6035	123.9686
123.2467	112.4078	139.6646	112.6946	121.8224	143.9386
164.1959	158.5237	190.2632	177.7592	174.9665	162.6502
106.6768	92.24084	101.5793	104.5195	100.6121	103.7314
1130.066	1045.559	1610.676	1613.501	1396.742	1296.112
147.0226	160.0749	168.2481	161.5573	151.9945	142.7104
